1637|10000|Public
5|$|At a {{fast food}} {{restaurant}} in Arlington, Virginia, a man draws {{a gun and}} shoots three people <b>before</b> <b>he</b> <b>is</b> shot by police snipers outside. An older man revives the gunman and his victims by touching them with the palms of his hands.|$|E
5|$|Amy {{appears in}} cutscenes {{to flirt with}} Sonic in other games, {{including}} Sonic Unleashed, Sonic Generations and the Nintendo DS version of Sonic Colors. In , her playable character pretends to have a boyfriend to make Sonic jealous; her success depends on player input. In Sonic and the Black Knight Sonic agrees to a date with Amy <b>before</b> <b>he</b> <b>is</b> whisked {{into the world of}} King Arthur, with an alternate version of Amy as the Lady of the Lake.|$|E
5|$|Bond then hires Vesper Lynd, {{a retired}} agent turned millionaire, to recruit baccarat expert Evelyn Tremble, whom {{he intends to}} use to beat SMERSH agent Le Chiffre. Having embezzled SMERSH's money, Le Chiffre is desperate for money to cover up his theft <b>before</b> <b>he</b> <b>is</b> executed.|$|E
5000|$|Noor Habib was {{transported to}} Guantanamo in mid-2002. [...] <b>Before</b> <b>he</b> <b>was</b> released, {{in the summer}} of 2003, shortly <b>before</b> <b>he</b> <b>was</b> repatriated, <b>he</b> <b>was</b> told that <b>he</b> had <b>been</b> {{suspected}} of being a Taliban commander.|$|R
60|$|If {{we wish to}} {{find the}} highest type of the American Indian we must look for him <b>before</b> <b>he</b> <b>was</b> driven west by the land-seeking pioneer and <b>before</b> <b>he</b> <b>was</b> {{degraded}} by the rum-selling French trader.|$|R
5000|$|He {{spent three}} weeks at Sherberghan, <b>before</b> <b>he</b> <b>was</b> {{transferred}} to US custody at the Kandahar detention facility. [...] <b>He</b> said <b>he</b> <b>was</b> only interrogated once in Kandahar, <b>before</b> <b>he</b> <b>was</b> shipped to Guantanamo. He {{also said he}} personally witnessed Koran desecration there.|$|R
5|$|Britomart Redeems Faire Amoret {{illustrates}} {{a scene from}} book III of The Faerie Queene, a 16th-century allegorical epic poem by Edmund Spenser, in which Busirane, an evil sorcerer, abducts the beautiful Amoret (representing married virtue), and tortures her {{to the point of}} death. The heroic female warrior Britomart (representing both chastity and Elizabeth I) battles through obstacles to reach the chamber in which Amoret is being held, and slays Busirane moments <b>before</b> <b>he</b> <b>is</b> able to kill Amoret.|$|E
5|$|Fortunately, Hoagie {{escapes from}} the shark. Jake and Mike hastily put {{together}} an explosive powered by electrical impulses. They begin blasting the shark with the impulses, which begin to drive it mad; it repeatedly {{jumps out of the}} water, roaring in pain. As Jake moves {{to the front of the}} boat, the shark lunges, giving it the chance to pull Jake under and maul him. He manages to get the explosive into the shark's mouth <b>before</b> <b>he</b> <b>is</b> taken underwater.|$|E
5|$|One of the freed demons is Ruby (Cassidy), {{a former}} witch {{who claims to}} oppose the demonic world. She {{frequently}} helps the brothers throughout the third season with her demon-killing knife and knowledge of witchcraft, but Dean mistrusts her manipulative nature. As the deadline approaches, the Winchesters learn that Azazel's successor, Lilith, holds the contract to Dean's deal. He now only has one day remaining <b>before</b> <b>he</b> <b>is</b> sent to Hell.|$|E
50|$|At the Interpol headquarters, Lo Mo {{successfully}} tricked {{the police}} by faking the accent <b>before</b> <b>he</b> <b>was</b> caught speaking accurate Cantonese. They called him in {{once again for}} identification <b>before</b> <b>he</b> <b>was</b> freed to go although they were suspicious of him.|$|R
